driver,elapsedTime,ECG
driver0,'0:02.598',0.19
driver0,'0:02.598',0.19
driver0,'0:02.599',0.211
driver0,'0:02.599',0.211
driver0,'0:02.600',0.211
driver0,'0:02.600',0.211
driver0,'0:02.601',0.239
driver0,'0:02.601',0.239
driver0,'0:02.602',0.239
driver0,'0:02.602',0.239
driver0,'0:02.603',0.249
driver0,'0:02.603',0.249
driver0,'0:02.604',0.249
driver0,'0:02.604',0.249
driver0,'0:02.605',0.262
driver0,'0:02.605',0.262
driver0,'0:02.606',0.262
driver0,'0:02.606',0.262
driver0,'0:02.607',0.277
driver0,'0:02.607',0.277
driver0,'0:02.608',0.277
driver0,'0:02.608',0.277
driver0,'0:02.609',0.271
driver0,'0:02.609',0.271
driver0,'0:02.610',0.271
driver0,'0:02.610',0.271
driver0,'0:02.611',0.259
driver0,'0:02.611',0.259
driver0,'0:02.612',0.259
driver0,'0:02.612',0.259
driver0,'0:02.613',0.175
driver0,'0:02.613',0.175
driver0,'0:02.614',0.175
driver0,'0:02.614',0.175
driver0,'0:02.615',0.015
driver0,'0:02.615',0.015
driver0,'0:02.616',0.015
driver0,'0:02.616',0.015
driver0,'0:02.617',-0.182
driver0,'0:02.617',-0.182
driver0,'0:02.618',-0.182
driver0,'0:02.618',-0.182
driver0,'0:02.619',-0.416
driver0,'0:02.619',-0.416
driver0,'0:02.620',-0.416
driver0,'0:02.620',-0.416
driver0,'0:02.621',-0.698
driver0,'0:02.621',-0.698
driver0,'0:02.622',-0.698
driver0,'0:02.622',-0.698
driver0,'0:02.623',-0.935
driver0,'0:02.623',-0.935
driver0,'0:02.624',-0.935
driver0,'0:02.624',-0.935
driver0,'0:02.625',-1.131
driver0,'0:02.626',-1.131
driver0,'0:02.626',-1.131
driver0,'0:02.627',-1.131
driver0,'0:02.627',-1.243
driver0,'0:02.628',-1.243
driver0,'0:02.628',-1.243
driver0,'0:02.629',-1.243
driver0,'0:02.629',-1.275
driver0,'0:02.630',-1.275
driver0,'0:02.630',-1.275
driver0,'0:02.631',-1.275
driver0,'0:02.631',-1.182
driver0,'0:02.632',-1.182
driver0,'0:02.632',-1.182
driver0,'0:02.633',-1.182
driver0,'0:02.633',-1.055
driver0,'0:02.634',-1.055
driver0,'0:02.634',-1.055
driver0,'0:02.635',-1.055
driver0,'0:02.635',-0.945
driver0,'0:02.636',-0.945
driver0,'0:02.636',-0.945
driver0,'0:02.637',-0.945
driver0,'0:02.637',-0.8
driver0,'0:02.638',-0.8
driver0,'0:02.638',-0.8
driver0,'0:02.639',-0.8
driver0,'0:02.639',-0.64
driver0,'0:02.640',-0.64
driver0,'0:02.640',-0.64
driver0,'0:02.641',-0.64
driver0,'0:02.641',-0.371
driver0,'0:02.642',-0.371
driver0,'0:02.642',-0.371
driver0,'0:02.643',-0.371
driver0,'0:02.643',-0.173
driver0,'0:02.644',-0.173
driver0,'0:02.644',-0.173
driver0,'0:02.645',-0.173
driver0,'0:02.645',-0.037000000000000005
driver0,'0:02.646',-0.037000000000000005
driver0,'0:02.646',-0.037000000000000005
driver0,'0:02.647',-0.037000000000000005
driver0,'0:02.647',0.032
driver0,'0:02.648',0.032
driver0,'0:02.648',0.032
driver0,'0:02.649',0.032
driver0,'0:02.649',0.065
driver0,'0:02.650',0.065
driver0,'0:02.650',0.065
driver0,'0:02.651',0.065
driver0,'0:02.651',0.081
driver0,'0:02.652',0.081
driver0,'0:02.652',0.081
driver0,'0:02.653',0.081
driver0,'0:02.653',0.099
driver0,'0:02.654',0.099
driver0,'0:02.654',0.099
driver0,'0:02.655',0.099
driver0,'0:02.655',0.114
driver0,'0:02.656',0.114
driver0,'0:02.656',0.114
driver0,'0:02.657',0.114
driver0,'0:02.657',0.14
driver0,'0:02.658',0.14
driver0,'0:02.658',0.14
driver0,'0:02.659',0.14
driver0,'0:02.659',0.15
driver0,'0:02.660',0.15
driver0,'0:02.660',0.15
driver0,'0:02.661',0.15
driver0,'0:02.661',0.155
driver0,'0:02.662',0.155
driver0,'0:02.662',0.155
driver0,'0:02.663',0.155
driver0,'0:02.663',0.159
driver0,'0:02.664',0.159
driver0,'0:02.664',0.159
driver0,'0:02.665',0.159
driver0,'0:02.665',0.162
driver0,'0:02.666',0.162
driver0,'0:02.666',0.162
driver0,'0:02.667',0.162
driver0,'0:02.667',0.16699999999999998
driver0,'0:02.668',0.16699999999999998
driver0,'0:02.668',0.16699999999999998
driver0,'0:02.669',0.16699999999999998
driver0,'0:02.669',0.165
driver0,'0:02.670',0.165
driver0,'0:02.670',0.165
driver0,'0:02.671',0.165
driver0,'0:02.671',0.17
driver0,'0:02.672',0.17
driver0,'0:02.672',0.17
driver0,'0:02.673',0.17
driver0,'0:02.673',0.177
driver0,'0:02.674',0.177
driver0,'0:02.674',0.177
driver0,'0:02.675',0.177
driver0,'0:02.675',0.177
driver0,'0:02.676',0.177
driver0,'0:02.676',0.177
driver0,'0:02.677',0.177
driver0,'0:02.677',0.187
driver0,'0:02.678',0.187
driver0,'0:02.678',0.187
driver0,'0:02.679',0.187
driver0,'0:02.679',0.198
driver0,'0:02.680',0.198
driver0,'0:02.680',0.198
driver0,'0:02.681',0.198
driver0,'0:02.681',0.203
driver0,'0:02.682',0.203
driver0,'0:02.682',0.203
driver0,'0:02.683',0.203
driver0,'0:02.683',0.194
driver0,'0:02.684',0.194
driver0,'0:02.684',0.194
driver0,'0:02.685',0.194
driver0,'0:02.685',0.199
driver0,'0:02.686',0.199
driver0,'0:02.686',0.199
driver0,'0:02.687',0.199
driver0,'0:02.688',0.195
driver0,'0:02.688',0.195
driver0,'0:02.689',0.195
driver0,'0:02.689',0.195
driver0,'0:02.690',0.204
driver0,'0:02.690',0.204
driver0,'0:02.691',0.204
driver0,'0:02.691',0.204
driver0,'0:02.692',0.188
driver0,'0:02.692',0.188
driver0,'0:02.693',0.188
driver0,'0:02.693',0.188
driver0,'0:02.694',0.193
driver0,'0:02.694',0.193
driver0,'0:02.695',0.193
driver0,'0:02.695',0.193
driver0,'0:02.696',0.201
driver0,'0:02.696',0.201
driver0,'0:02.697',0.201
driver0,'0:02.697',0.201
driver0,'0:02.698',0.195
driver0,'0:02.698',0.195
driver0,'0:02.699',0.195
driver0,'0:02.699',0.195
driver0,'0:02.700',0.198
driver0,'0:02.700',0.198
driver0,'0:02.701',0.198
driver0,'0:02.701',0.198
driver0,'0:02.702',0.188
driver0,'0:02.702',0.188
driver0,'0:02.703',0.188
driver0,'0:02.703',0.188
driver0,'0:02.704',0.19
driver0,'0:02.704',0.19
driver0,'0:02.705',0.19
driver0,'0:02.705',0.19
driver0,'0:02.706',0.192
driver0,'0:02.706',0.192
driver0,'0:02.707',0.192
driver0,'0:02.707',0.192
driver0,'0:02.708',0.201
driver0,'0:02.708',0.201
driver0,'0:02.709',0.201
driver0,'0:02.709',0.201
driver0,'0:02.710',0.204
driver0,'0:02.710',0.204
driver0,'0:02.711',0.204
driver0,'0:02.711',0.204
driver0,'0:02.712',0.204
driver0,'0:02.712',0.204
driver0,'0:02.713',0.204
driver0,'0:02.713',0.204
driver0,'0:02.714',0.198
driver0,'0:02.714',0.198
driver0,'0:02.715',0.198
driver0,'0:02.715',0.198
driver0,'0:02.716',0.203
driver0,'0:02.716',0.203
driver0,'0:02.717',0.203
driver0,'0:02.717',0.203
driver0,'0:02.718',0.198
driver0,'0:02.718',0.198
driver0,'0:02.719',0.198
driver0,'0:02.719',0.198
driver0,'0:02.720',0.194
driver0,'0:02.720',0.194
driver0,'0:02.721',0.194
driver0,'0:02.721',0.194
driver0,'0:02.722',0.193
driver0,'0:02.722',0.193
driver0,'0:02.723',0.193
driver0,'0:02.723',0.193
driver0,'0:02.724',0.19
driver0,'0:02.724',0.19
driver0,'0:02.725',0.19
driver0,'0:02.725',0.19
driver0,'0:02.726',0.199
driver0,'0:02.726',0.199
driver0,'0:02.727',0.199
driver0,'0:02.727',0.199
driver0,'0:02.728',0.19
driver0,'0:02.728',0.19
driver0,'0:02.729',0.19
driver0,'0:02.729',0.19
driver0,'0:02.730',0.2
driver0,'0:02.730',0.2
driver0,'0:02.731',0.2
driver0,'0:02.731',0.2
driver0,'0:02.732',0.194
driver0,'0:02.732',0.194
driver0,'0:02.733',0.194
driver0,'0:02.733',0.194
driver0,'0:02.734',0.2
driver0,'0:02.734',0.2
driver0,'0:02.735',0.2
driver0,'0:02.735',0.2
driver0,'0:02.736',0.201
driver0,'0:02.736',0.201
driver0,'0:02.737',0.201
driver0,'0:02.737',0.201
driver0,'0:02.738',0.199
driver0,'0:02.738',0.199
driver0,'0:02.739',0.199
driver0,'0:02.739',0.199
driver0,'0:02.740',0.205
driver0,'0:02.740',0.205
driver0,'0:02.741',0.205
driver0,'0:02.741',0.205
driver0,'0:02.742',0.2
driver0,'0:02.742',0.2
driver0,'0:02.743',0.2
driver0,'0:02.743',0.2
driver0,'0:02.744',0.22
driver0,'0:02.744',0.22
driver0,'0:02.745',0.22
driver0,'0:02.745',0.22
driver0,'0:02.746',0.22
driver0,'0:02.746',0.22
driver0,'0:02.747',0.22
driver0,'0:02.747',0.22
driver0,'0:02.748',0.221
driver0,'0:02.748',0.221
driver0,'0:02.749',0.221
driver0,'0:02.749',0.221
driver0,'0:02.750',0.211
driver0,'0:02.751',0.211
driver0,'0:02.751',0.211
driver0,'0:02.752',0.211
driver0,'0:02.752',0.205
driver0,'0:02.753',0.205
driver0,'0:02.753',0.205
driver0,'0:02.754',0.205
driver0,'0:02.754',0.209
driver0,'0:02.755',0.209
driver0,'0:02.755',0.209
driver0,'0:02.756',0.209
driver0,'0:02.756',0.2
driver0,'0:02.757',0.2
driver0,'0:02.757',0.2
driver0,'0:02.758',0.2
driver0,'0:02.758',0.211
driver0,'0:02.759',0.211
driver0,'0:02.759',0.211
driver0,'0:02.760',0.211
driver0,'0:02.760',0.203
driver0,'0:02.761',0.203
driver0,'0:02.761',0.203
driver0,'0:02.762',0.203
driver0,'0:02.762',0.204
driver0,'0:02.763',0.204
driver0,'0:02.763',0.204
driver0,'0:02.764',0.204
driver0,'0:02.764',0.203
driver0,'0:02.765',0.203
driver0,'0:02.765',0.203
driver0,'0:02.766',0.203
driver0,'0:02.766',0.203
driver0,'0:02.767',0.203
driver0,'0:02.767',0.203
driver0,'0:02.768',0.203
driver0,'0:02.768',0.2
driver0,'0:02.769',0.2
driver0,'0:02.769',0.2
driver0,'0:02.770',0.2
driver0,'0:02.770',0.199
driver0,'0:02.771',0.199
driver0,'0:02.771',0.199
driver0,'0:02.772',0.199
driver0,'0:02.772',0.21
driver0,'0:02.773',0.21
driver0,'0:02.773',0.21
driver0,'0:02.774',0.21
driver0,'0:02.774',0.203
driver0,'0:02.775',0.203
driver0,'0:02.775',0.203
driver0,'0:02.776',0.203
driver0,'0:02.776',0.201
driver0,'0:02.777',0.201
driver0,'0:02.777',0.201
driver0,'0:02.778',0.201
driver0,'0:02.778',0.197
driver0,'0:02.779',0.197
driver0,'0:02.779',0.197
driver0,'0:02.780',0.197
driver0,'0:02.780',0.195
driver0,'0:02.781',0.195
driver0,'0:02.781',0.195
driver0,'0:02.782',0.195
driver0,'0:02.782',0.192
driver0,'0:02.783',0.192
driver0,'0:02.783',0.192
driver0,'0:02.784',0.192
driver0,'0:02.784',0.18600000000000005
driver0,'0:02.785',0.18600000000000005
driver0,'0:02.785',0.18600000000000005
driver0,'0:02.786',0.18600000000000005
driver0,'0:02.786',0.193
driver0,'0:02.787',0.193
driver0,'0:02.787',0.193
driver0,'0:02.788',0.193
driver0,'0:02.788',0.195
driver0,'0:02.789',0.195
driver0,'0:02.789',0.195
driver0,'0:02.790',0.195
driver0,'0:02.790',0.194
driver0,'0:02.791',0.194
driver0,'0:02.791',0.194
driver0,'0:02.792',0.194
driver0,'0:02.792',0.192
driver0,'0:02.793',0.192
driver0,'0:02.793',0.192
driver0,'0:02.794',0.192
driver0,'0:02.794',0.197
driver0,'0:02.795',0.197
driver0,'0:02.795',0.197
driver0,'0:02.796',0.197
driver0,'0:02.796',0.199
driver0,'0:02.797',0.199
driver0,'0:02.797',0.199
driver0,'0:02.798',0.199
driver0,'0:02.798',0.214
driver0,'0:02.799',0.214
driver0,'0:02.799',0.214
driver0,'0:02.800',0.214
driver0,'0:02.800',0.232
driver0,'0:02.801',0.232
driver0,'0:02.801',0.232
driver0,'0:02.802',0.232
driver0,'0:02.802',0.238
driver0,'0:02.803',0.238
driver0,'0:02.803',0.238
driver0,'0:02.804',0.238
driver0,'0:02.804',0.23
driver0,'0:02.805',0.23
driver0,'0:02.805',0.23
driver0,'0:02.806',0.23
driver0,'0:02.806',0.239
driver0,'0:02.807',0.239
driver0,'0:02.807',0.239
driver0,'0:02.808',0.239
driver0,'0:02.808',0.247
driver0,'0:02.809',0.247
driver0,'0:02.809',0.247
driver0,'0:02.810',0.247
driver0,'0:02.810',0.253
driver0,'0:02.811',0.253
driver0,'0:02.811',0.253
driver0,'0:02.812',0.253
driver0,'0:02.813',0.239
driver0,'0:02.813',0.239
driver0,'0:02.814',0.239
driver0,'0:02.814',0.239
driver0,'0:02.815',0.228
driver0,'0:02.815',0.228
driver0,'0:02.816',0.228
driver0,'0:02.816',0.228
driver0,'0:02.817',0.232
driver0,'0:02.817',0.232
driver0,'0:02.818',0.232
driver0,'0:02.818',0.232
driver0,'0:02.819',0.225
driver0,'0:02.819',0.225
driver0,'0:02.820',0.225
driver0,'0:02.820',0.225
driver0,'0:02.821',0.214
driver0,'0:02.821',0.214
driver0,'0:02.822',0.214
driver0,'0:02.822',0.214
driver0,'0:02.823',0.206
driver0,'0:02.823',0.206
driver0,'0:02.824',0.206
driver0,'0:02.824',0.206
driver0,'0:02.825',0.217
driver0,'0:02.825',0.217
driver0,'0:02.826',0.217
driver0,'0:02.826',0.217
driver0,'0:02.827',0.21600000000000005
driver0,'0:02.827',0.21600000000000005
driver0,'0:02.828',0.21600000000000005
driver0,'0:02.828',0.21600000000000005
driver0,'0:02.829',0.214
driver0,'0:02.829',0.214
driver0,'0:02.830',0.214
driver0,'0:02.830',0.214
driver0,'0:02.831',0.201
driver0,'0:02.831',0.201
driver0,'0:02.832',0.201
driver0,'0:02.832',0.201
driver0,'0:02.833',0.203
driver0,'0:02.833',0.203
driver0,'0:02.834',0.203
driver0,'0:02.834',0.203
driver0,'0:02.835',0.193
driver0,'0:02.835',0.193
driver0,'0:02.836',0.193
driver0,'0:02.836',0.193
driver0,'0:02.837',0.194
driver0,'0:02.837',0.194
driver0,'0:02.838',0.194
driver0,'0:02.838',0.194
driver0,'0:02.839',0.189
driver0,'0:02.839',0.189
driver0,'0:02.840',0.189
driver0,'0:02.840',0.189
driver0,'0:02.841',0.182
driver0,'0:02.841',0.182
driver0,'0:02.842',0.182
driver0,'0:02.842',0.182
driver0,'0:02.843',0.16699999999999998
driver0,'0:02.843',0.16699999999999998
driver0,'0:02.844',0.16699999999999998
driver0,'0:02.844',0.16699999999999998
driver0,'0:02.845',0.16699999999999998
driver0,'0:02.845',0.16699999999999998
driver0,'0:02.846',0.16699999999999998
driver0,'0:02.846',0.16699999999999998
driver0,'0:02.847',0.14800000000000002
driver0,'0:02.847',0.14800000000000002
driver0,'0:02.848',0.14800000000000002
driver0,'0:02.848',0.14800000000000002
driver0,'0:02.849',0.14400000000000002
driver0,'0:02.849',0.14400000000000002
driver0,'0:02.850',0.14400000000000002
driver0,'0:02.850',0.14400000000000002
driver0,'0:02.851',0.142
driver0,'0:02.851',0.142
driver0,'0:02.852',0.142
driver0,'0:02.852',0.142
driver0,'0:02.853',0.133
driver0,'0:02.853',0.133
driver0,'0:02.854',0.133
driver0,'0:02.854',0.133
driver0,'0:02.855',0.114
driver0,'0:02.855',0.114
driver0,'0:02.856',0.114
driver0,'0:02.856',0.114
driver0,'0:02.857',0.12
driver0,'0:02.857',0.12
driver0,'0:02.858',0.12
driver0,'0:02.858',0.12
driver0,'0:02.859',0.11
driver0,'0:02.859',0.11
driver0,'0:02.860',0.11
driver0,'0:02.860',0.11
driver0,'0:02.861',0.105
driver0,'0:02.861',0.105
driver0,'0:02.862',0.105
driver0,'0:02.862',0.105
driver0,'0:02.863',0.1
driver0,'0:02.863',0.1
driver0,'0:02.864',0.1
driver0,'0:02.864',0.1
driver0,'0:02.865',0.109
driver0,'0:02.865',0.109
driver0,'0:02.866',0.109
driver0,'0:02.866',0.109
driver0,'0:02.867',0.098
driver0,'0:02.867',0.098
driver0,'0:02.868',0.098
driver0,'0:02.868',0.098
driver0,'0:02.869',0.1
driver0,'0:02.869',0.1
driver0,'0:02.870',0.1
driver0,'0:02.870',0.1
driver0,'0:02.871',0.08900000000000001
driver0,'0:02.871',0.08900000000000001
driver0,'0:02.872',0.08900000000000001
driver0,'0:02.872',0.08900000000000001
driver0,'0:02.873',0.096
driver0,'0:02.873',0.096
driver0,'0:02.874',0.096
driver0,'0:02.874',0.096
driver0,'0:02.875',0.105
driver0,'0:02.876',0.105
driver0,'0:02.876',0.105
driver0,'0:02.877',0.105
driver0,'0:02.877',0.134
driver0,'0:02.878',0.134
driver0,'0:02.878',0.134
driver0,'0:02.879',0.134
driver0,'0:02.879',0.132
driver0,'0:02.880',0.132
driver0,'0:02.880',0.132
driver0,'0:02.881',0.132
driver0,'0:02.881',0.133
driver0,'0:02.882',0.133
driver0,'0:02.882',0.133
driver0,'0:02.883',0.133
driver0,'0:02.883',0.14400000000000002
driver0,'0:02.884',0.14400000000000002
driver0,'0:02.884',0.14400000000000002
driver0,'0:02.885',0.14400000000000002
driver0,'0:02.885',0.127
driver0,'0:02.886',0.127
driver0,'0:02.886',0.127
driver0,'0:02.887',0.127
driver0,'0:02.887',0.117
driver0,'0:02.888',0.117
driver0,'0:02.888',0.117
driver0,'0:02.889',0.117
driver0,'0:02.889',0.131
driver0,'0:02.890',0.131
driver0,'0:02.890',0.131
driver0,'0:02.891',0.131
driver0,'0:02.891',0.131
driver0,'0:02.892',0.131
driver0,'0:02.892',0.131
driver0,'0:02.893',0.131
driver0,'0:02.893',0.133
driver0,'0:02.894',0.133
driver0,'0:02.894',0.133
driver0,'0:02.895',0.133
driver0,'0:02.895',0.139
driver0,'0:02.896',0.139
driver0,'0:02.896',0.139
driver0,'0:02.897',0.139
driver0,'0:02.897',0.145
driver0,'0:02.898',0.145
driver0,'0:02.898',0.145
driver0,'0:02.899',0.145
driver0,'0:02.899',0.145
driver0,'0:02.900',0.145
driver0,'0:02.900',0.145
driver0,'0:02.901',0.145
driver0,'0:02.901',0.156
driver0,'0:02.902',0.156
driver0,'0:02.902',0.156
driver0,'0:02.903',0.156
driver0,'0:02.903',0.14
driver0,'0:02.904',0.14
driver0,'0:02.904',0.14
driver0,'0:02.905',0.14
driver0,'0:02.905',0.132
driver0,'0:02.906',0.132
driver0,'0:02.906',0.132
driver0,'0:02.907',0.132
driver0,'0:02.907',0.13699999999999998
driver0,'0:02.908',0.13699999999999998
driver0,'0:02.908',0.13699999999999998
driver0,'0:02.909',0.13699999999999998
driver0,'0:02.909',0.154
driver0,'0:02.910',0.154
driver0,'0:02.910',0.154
driver0,'0:02.911',0.154
driver0,'0:02.911',0.154
driver0,'0:02.912',0.154
driver0,'0:02.912',0.154
driver0,'0:02.913',0.154
driver0,'0:02.913',0.136
driver0,'0:02.914',0.136
driver0,'0:02.914',0.136
driver0,'0:02.915',0.136
driver0,'0:02.915',0.145
driver0,'0:02.916',0.145
driver0,'0:02.916',0.145
driver0,'0:02.917',0.145
driver0,'0:02.917',0.131
driver0,'0:02.918',0.131
driver0,'0:02.918',0.131
driver0,'0:02.919',0.131
driver0,'0:02.919',0.122
driver0,'0:02.920',0.122
driver0,'0:02.920',0.122
driver0,'0:02.921',0.122
driver0,'0:02.921',0.136
driver0,'0:02.922',0.136
driver0,'0:02.922',0.136
driver0,'0:02.923',0.136
driver0,'0:02.923',0.134
driver0,'0:02.924',0.134
driver0,'0:02.924',0.134
driver0,'0:02.925',0.134
driver0,'0:02.925',0.126
driver0,'0:02.926',0.126
driver0,'0:02.926',0.126
driver0,'0:02.927',0.126
driver0,'0:02.927',0.122
driver0,'0:02.928',0.122
driver0,'0:02.928',0.122
driver0,'0:02.929',0.122
driver0,'0:02.929',0.131
driver0,'0:02.930',0.131
driver0,'0:02.930',0.131
driver0,'0:02.931',0.131
driver0,'0:02.931',0.133
driver0,'0:02.932',0.133
driver0,'0:02.932',0.133
driver0,'0:02.933',0.133
driver0,'0:02.933',0.13699999999999998
driver0,'0:02.934',0.13699999999999998
driver0,'0:02.934',0.13699999999999998
driver0,'0:02.935',0.13699999999999998
driver0,'0:02.935',0.142
driver0,'0:02.936',0.142
driver0,'0:02.936',0.142
driver0,'0:02.937',0.142
driver0,'0:02.938',0.129
driver0,'0:02.938',0.129
driver0,'0:02.939',0.129
driver0,'0:02.939',0.129
driver0,'0:02.940',0.128
driver0,'0:02.940',0.128
driver0,'0:02.941',0.128
driver0,'0:02.941',0.128
driver0,'0:02.942',0.134
driver0,'0:02.942',0.134
driver0,'0:02.943',0.134
driver0,'0:02.943',0.134
driver0,'0:02.944',0.123
driver0,'0:02.944',0.123
driver0,'0:02.945',0.123
driver0,'0:02.945',0.123
driver0,'0:02.946',0.118
driver0,'0:02.946',0.118
driver0,'0:02.947',0.118
driver0,'0:02.947',0.118
driver0,'0:02.948',0.128
driver0,'0:02.948',0.128
driver0,'0:02.949',0.128
driver0,'0:02.949',0.128
driver0,'0:02.950',0.134
driver0,'0:02.950',0.134
driver0,'0:02.951',0.134
driver0,'0:02.951',0.134
driver0,'0:02.952',0.142
driver0,'0:02.952',0.142
driver0,'0:02.953',0.142
driver0,'0:02.953',0.142
driver0,'0:02.954',0.159
driver0,'0:02.954',0.159
driver0,'0:02.955',0.159
driver0,'0:02.955',0.159
driver0,'0:02.956',0.14300000000000002
driver0,'0:02.956',0.14300000000000002
driver0,'0:02.957',0.14300000000000002
driver0,'0:02.957',0.14300000000000002
driver0,'0:02.958',0.149
driver0,'0:02.958',0.149
driver0,'0:02.959',0.149
driver0,'0:02.959',0.149
driver0,'0:02.960',0.139
driver0,'0:02.960',0.139
driver0,'0:02.961',0.139
driver0,'0:02.961',0.139
driver0,'0:02.962',0.131
driver0,'0:02.962',0.131
driver0,'0:02.963',0.131
driver0,'0:02.963',0.131
driver0,'0:02.964',0.126
driver0,'0:02.964',0.126
driver0,'0:02.965',0.126
driver0,'0:02.965',0.126
driver0,'0:02.966',0.127
driver0,'0:02.966',0.127
driver0,'0:02.967',0.127
driver0,'0:02.967',0.127
driver0,'0:02.968',0.128
driver0,'0:02.968',0.128
driver0,'0:02.969',0.128
driver0,'0:02.969',0.128
driver0,'0:02.970',0.138
driver0,'0:02.970',0.138
driver0,'0:02.971',0.138
driver0,'0:02.971',0.138
driver0,'0:02.972',0.125
driver0,'0:02.972',0.125
driver0,'0:02.973',0.125
driver0,'0:02.973',0.125
driver0,'0:02.974',0.128
driver0,'0:02.974',0.128
driver0,'0:02.975',0.128
driver0,'0:02.975',0.128
driver0,'0:02.976',0.136
driver0,'0:02.976',0.136
driver0,'0:02.977',0.136
driver0,'0:02.977',0.136
driver0,'0:02.978',0.151
driver0,'0:02.978',0.151
driver0,'0:02.979',0.151
driver0,'0:02.979',0.151
driver0,'0:02.980',0.156
driver0,'0:02.980',0.156
driver0,'0:02.981',0.156
driver0,'0:02.981',0.156
driver0,'0:02.982',0.14400000000000002
driver0,'0:02.982',0.14400000000000002
driver0,'0:02.983',0.14400000000000002
driver0,'0:02.983',0.14400000000000002
driver0,'0:02.984',0.134
driver0,'0:02.984',0.134
driver0,'0:02.985',0.134
driver0,'0:02.985',0.134
driver0,'0:02.986',0.13699999999999998
driver0,'0:02.986',0.13699999999999998
driver0,'0:02.987',0.13699999999999998
driver0,'0:02.987',0.13699999999999998
driver0,'0:02.988',0.132
driver0,'0:02.988',0.132
driver0,'0:02.989',0.132
driver0,'0:02.989',0.132
driver0,'0:02.990',0.131
driver0,'0:02.990',0.131
driver0,'0:02.991',0.131
driver0,'0:02.991',0.131
driver0,'0:02.992',0.127
driver0,'0:02.992',0.127
driver0,'0:02.993',0.127
driver0,'0:02.993',0.127
driver0,'0:02.994',0.131
driver0,'0:02.994',0.131
driver0,'0:02.995',0.131
driver0,'0:02.995',0.131
driver0,'0:02.996',0.126
driver0,'0:02.996',0.126
driver0,'0:02.997',0.126
driver0,'0:02.997',0.126
driver0,'0:02.998',0.132
driver0,'0:02.998',0.132
driver0,'0:02.999',0.132
driver0,'0:02.999',0.132
driver0,'0:03.000',0.128
driver0,'0:03.001',0.128
driver0,'0:03.001',0.128
driver0,'0:03.002',0.128
driver0,'0:03.002',0.127
driver0,'0:03.003',0.127
driver0,'0:03.003',0.127
driver0,'0:03.004',0.127
driver0,'0:03.004',0.127
driver0,'0:03.005',0.127
driver0,'0:03.005',0.127
driver0,'0:03.006',0.127
driver0,'0:03.006',0.121
driver0,'0:03.007',0.121
driver0,'0:03.007',0.121
driver0,'0:03.008',0.121
driver0,'0:03.008',0.115
